Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
184,0.2859796283204332,0.011915817846684718,0.28546616347936543,0.011894423478306894,0.28546616347936543,0.011894423478306894,0.0,0.0005134648410773934,0.28546616347936543,0.011894423478306894,0.06363174626329737,0.06311828142221998,0.00013751259569111106,0.009264495085713994,0.0008463550221335936,483,459,24,19.125,0
185,0.2077481096789029,0.010387405483945145,0.2077481096789522,0.01038740548394761,0.2077481096789522,0.01038740548394761,0.0,0.0,0.2077481096789522,0.01038740548394761,0.02599863493610144,0.02599863493610144,6.770477847943084e-05,0.009087473737140073,0.3865846077407724,404,384,20,19.2,0
186,0.19702283866948278,0.010369623087867515,0.19702283866942832,0.01036962308786465,0.19702283866942832,0.01036962308786465,0.0,0.0,0.19702283866942832,0.01036962308786465,0.025286101755142454,0.025286101755142454,6.908770971350397e-05,0.009038775627070544,0.677301108016195,385,366,19,19.263157894736842,0
187,0.0846052830845565,0.010575660385569563,0.08460528308455996,0.010575660385569995,0.08460528308455996,0.010575660385569995,0.0,0.0,0.08460528308455996,0.010575660385569995,0.018531990284557764,0.018531990284557764,0.00012693144030519017,0.008259161599999842,0.22645250117898286,154,146,8,18.25,0
188,0.13253790557467937,0.010195223505744568,0.13253790557460332,0.010195223505738716,0.13253790557460332,0.010195223505738716,0.0,0.0,0.13253790557460332,0.010195223505738716,0.019103515631741175,0.019103515631741175,7.926769971676836e-05,0.008725722303302938,0.5456758824552566,254,241,13,18.53846153846154,0
189,0.23484954931714697,0.010674979514415772,0.23484954931717197,0.010674979514416908,0.23484954931717197,0.010674979514416908,0.0,0.0,0.23484954931717197,0.010674979514416908,0.03416669491717528,0.03416669491717528,7.927307405377094e-05,0.00912194792727144,0.18837734621438074,453,431,22,19.59090909090909,0
190,0.12329844463846484,0.010274870386538737,0.12329844463838396,0.010274870386531998,0.12329844463838396,0.010274870386531998,0.0,0.0,0.12329844463838396,0.010274870386531998,0.01931692052410483,0.01931692052410483,8.362303257188239e-05,0.008665127009530002,0.6360442143068639,243,231,12,19.25,0
191,0.14662358197902847,0.010473112998502034,0.1466235819789606,0.010473112998497186,0.1466235819789606,0.010473112998497186,0.0,0.0,0.1466235819789606,0.010473112998497186,0.02344845420752506,0.02344845420752506,8.684612669453726e-05,0.008798223412250243,0.18501374848931107,284,270,14,19.285714285714285,0
192,0.14777211331291085,0.012314342776075904,0.12386138863838397,0.010321782386531997,0.12386138863838397,0.010321782386531997,0.023910724674493622,0.0,0.1477721133128776,0.012314342776073134,0.01931692052410483,0.01931692052410483,8.435336473408223e-05,0.010704599399067169,0.25741714642535385,241,229,12,19.083333333333332,0
193,0.15549746982703994,0.011106962130502853,0.1475380764459159,0.010538434031851136,0.1475380764459159,0.010538434031851136,0.0,0.007959393381085533,0.1475380764459159,0.010538434031851136,0.031870118055579155,0.023910724674493622,8.694808972543136e-05,0.008830525126532913,0.0680747221144884,289,275,14,19.642857142857142,0
194,0.19713742071391493,0.010375653721784997,0.19713742071387277,0.010375653721782778,0.19713742071387277,0.010375653721782778,0.0,0.0,0.19713742071387277,0.010375653721782778,0.025326187799592503,0.025326187799592503,6.863465528344852e-05,0.009042696469174865,1.4097451695524512,388,369,19,19.42105263157895,0
195,0.18704512884899316,0.010391396047166287,0.18704512884893773,0.010391396047163208,0.18704512884893773,0.010391396047163208,0.0,0.0,0.18704512884893773,0.010391396047163208,0.024849321763227294,0.024849321763227294,7.181884902666848e-05,0.009010878171431437,1.165520812002697,364,346,18,19.22222222222222,0
196,0.19993001635626229,0.011760589197427193,0.1919013020636846,0.011288311886099094,0.1919013020636846,0.011288311886099094,0.0,0.008028714292620975,0.1919013020636846,0.011288311886099094,0.04696256309915725,0.038933848806536275,0.00012128924861849307,0.00899808548571206,0.17901641455637218,338,321,17,18.88235294117647,0
197,0.15202235615683435,0.012668529679736196,0.14419665292082742,0.012016387743402286,0.14419665292082742,0.012016387743402286,0.0,0.007825703236065351,0.14419665292082742,0.012016387743402286,0.046759552042601626,0.038933848806536275,0.00017227366728555875,0.008771900342852726,0.00020301105655562424,238,226,12,18.833333333333332,0
198,0.17698193683513352,0.01041070216677256,0.17698193683508492,0.010410702166769701,0.17698193683508492,0.010410702166769701,0.0,0.0,0.17698193683508492,0.010410702166769701,0.024327059577942123,0.024327059577942123,7.305423296679316e-05,0.00897969866218773,0.280961354657876,350,333,17,19.58823529411765,0
199,0.1566211676415179,0.010441411176101194,0.1566211676414341,0.010441411176095606,0.1566211676414341,0.010441411176095606,0.0,0.0,0.1566211676414341,0.010441411176095606,0.023971030041437302,0.023971030041437302,8.237467368191512e-05,0.00884334250667204,0.5316789805726643,306,291,15,19.4,0
